step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_bucket,origin_balance_change,origin_balance_mismatch,destination_balance_change,destination_balance_mismatch,high_risk_type_flag,large_transaction_flag,fraud_signal_score,risk_category
352,TRANSFER,280120.52,C187441719,0.0,0.0,C1516045899,1215979.57,1496100.08,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
139,CASH_OUT,139516.6,C78469094,17791.0,0.0,C169388715,136035.85,429170.19,0,0,100K-1M,17791.0,True,0.0,True,True,False,3,High Risk
255,CASH_OUT,120754.52,C1777508743,4281.0,0.0,C739645439,99026.04,219780.56,0,0,100K-1M,4281.0,True,0.0,True,True,False,3,High Risk
300,CASH_OUT,115536.57,C392508800,550404.67,434868.09,C1622253221,1252984.59,1368521.17,0,0,100K-1M,115536.58000000002,True,0.0,True,True,False,3,High Risk
661,CASH_OUT,178979.01,C1045086430,397.0,0.0,C1811146862,23181.27,202160.29,0,0,100K-1M,397.0,True,0.0,True,True,False,3,High Risk
159,CASH_OUT,102400.11,C394709529,1889.0,0.0,C2126225172,0.0,102400.11,0,0,100K-1M,1889.0,True,0.0,True,True,False,3,High Risk
567,TRANSFER,427161.37,C1531551074,12508.0,0.0,C925015287,47746.25,474907.61,0,0,100K-1M,12508.0,True,0.0,True,True,False,3,High Risk
12,CASH_OUT,244599.89,C1712047217,0.0,0.0,C963287728,687246.11,810724.33,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
518,CASH_OUT,1772.01,C1544707396,120.0,0.0,C1761465279,169173.8,170945.81,0,0,1K-10K,120.0,True,0.0,True,True,False,3,High Risk
229,CASH_OUT,448004.5,C1937666742,82683.0,0.0,C1682011426,4693087.72,5141092.22,0,0,100K-1M,82683.0,True,0.0,True,True,False,3,High Risk
10,CASH_OUT,46142.99,C2022027640,0.0,0.0,C232834050,911703.44,1007076.57,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
129,CASH_OUT,125746.19,C1662882617,0.0,0.0,C357624148,742443.68,1261011.84,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
252,CASH_OUT,318690.99,C646758930,5464.0,0.0,C1216297105,31618.17,350309.15,0,0,100K-1M,5464.0,True,0.0,True,True,False,3,High Risk
180,CASH_OUT,335275.81,C1940960252,99842.0,0.0,C1593662201,0.0,335275.81,0,0,100K-1M,99842.0,True,0.0,True,True,False,3,High Risk
7,CASH_OUT,126161.05,C1962155986,0.0,0.0,C1495001462,140372.0,2528788.63,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
369,TRANSFER,348595.28,C1160711508,0.0,0.0,C1437009171,510033.31,858628.59,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
12,CASH_OUT,230366.41,C1464520758,0.0,0.0,C328216948,1785162.31,2015528.72,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
325,CASH_OUT,95786.16,C1891667396,0.0,0.0,C1219265276,285810.13,381596.29,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
43,CASH_OUT,46258.56,C1602944736,52103.05,5844.49,C170076640,81940.3,128198.86,0,0,10K-100K,46258.560000000005,False,0.0,True,True,False,2,Medium Risk
404,CASH_OUT,113852.76,C1202386715,0.0,0.0,C1159133374,6344340.99,6458193.75,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
163,CASH_OUT,201402.15,C1345886777,382953.07,181550.92,C1255087536,1463364.5,1664766.65,0,0,100K-1M,201402.15,False,0.0,True,True,False,2,Medium Risk
140,CASH_OUT,39011.57,C95888305,821.0,0.0,C1139183287,57504.74,96516.31,0,0,10K-100K,821.0,True,0.0,True,True,False,3,High Risk
229,TRANSFER,863057.69,C1778031093,0.0,0.0,C300913748,887083.18,1750140.87,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
10,CASH_OUT,18516.23,C440857231,0.0,0.0,C439059377,27511.36,46027.58,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
155,TRANSFER,910043.16,C939349615,32365.0,0.0,C1070084760,99417.35,1009460.5,0,0,100K-1M,32365.0,True,0.0,True,True,True,4,High Risk
139,CASH_OUT,10084.04,C1677740062,0.0,0.0,C1459744835,403469.34,265507.94,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
399,CASH_OUT,55794.86,C649773052,100625.0,44830.14,C1035354704,526424.83,582219.69,0,0,10K-100K,55794.86,False,0.0,True,True,False,2,Medium Risk
185,CASH_OUT,44883.59,C1473177110,0.0,0.0,C524804429,7384367.88,7429251.47,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
19,CASH_OUT,278630.59,C261014730,137.0,0.0,C2038897469,90127.0,257688.66,0,0,100K-1M,137.0,True,0.0,True,True,False,3,High Risk
300,CASH_OUT,316554.46,C751356319,696.0,0.0,C121387876,171914.23,488468.68,0,0,100K-1M,696.0,True,0.0,True,True,False,3,High Risk
375,TRANSFER,624713.14,C1578732489,0.0,0.0,C1746518859,2382414.27,3007127.41,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
153,TRANSFER,74543.85,C1186068508,38766.0,0.0,C445072310,120137.16,194681.01,0,0,10K-100K,38766.0,True,0.0,True,True,False,3,High Risk
550,TRANSFER,125597.15,C1238948575,0.0,0.0,C1085820254,161415.35,287012.5,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
301,CASH_OUT,67197.25,C1530267295,147292.97,80095.72,C561913040,600028.12,667225.37,0,0,10K-100K,67197.25,False,0.0,True,True,False,2,Medium Risk
35,CASH_OUT,153643.17,C1093674104,26083.0,0.0,C1296656022,8428302.2,8581945.37,0,0,100K-1M,26083.0,True,0.0,True,True,False,3,High Risk
394,CASH_OUT,260272.95,C925660098,20809.0,0.0,C771588017,1101599.42,1361872.36,0,0,100K-1M,20809.0,True,0.0,True,True,False,3,High Risk
308,CASH_OUT,82019.44,C1600774576,0.0,0.0,C658759267,295098.94,377118.38,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
182,CASH_OUT,468654.39,C549772321,61802.0,0.0,C300391540,846452.44,1315106.83,0,0,100K-1M,61802.0,True,0.0,True,True,False,3,High Risk
185,CASH_OUT,158374.53,C1036473814,50225.74,0.0,C919942378,1238684.23,1397058.76,0,0,100K-1M,50225.74,True,0.0,True,True,False,3,High Risk
238,TRANSFER,42063.09,C724339580,1287.0,0.0,C2077086294,2400704.82,2442767.92,0,0,10K-100K,1287.0,True,0.0,True,True,False,3,High Risk
15,CASH_OUT,458406.82,C726631480,0.0,0.0,C1334620206,3031348.23,3489755.05,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
136,TRANSFER,650559.48,C1739498149,0.0,0.0,C975036491,750930.06,1401489.54,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
37,CASH_OUT,248393.18,C1446379923,0.0,0.0,C1865723026,1967379.97,2215773.15,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
256,CASH_OUT,122355.26,C114623589,0.0,0.0,C2036648808,879764.07,1002119.33,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
251,CASH_OUT,213825.08,C800074679,0.0,0.0,C1571725651,5458936.99,5672762.08,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
374,CASH_OUT,114467.49,C366392133,50752.0,0.0,C1135482605,829447.04,943914.53,0,0,100K-1M,50752.0,True,0.0,True,True,False,3,High Risk
164,CASH_OUT,381894.56,C1823921607,51862.0,0.0,C1085844898,380810.99,762705.55,0,0,100K-1M,51862.0,True,0.0,True,True,False,3,High Risk
687,CASH_OUT,143323.57,C530829341,407939.0,264615.43,C1853770179,694738.17,838061.74,0,0,100K-1M,143323.57,False,0.0,True,True,False,2,Medium Risk
12,CASH_OUT,4096.19,C1277598596,0.0,0.0,C132379888,2220261.94,2224358.14,0,0,1K-10K,0.0,True,0.0,True,True,False,3,High Risk
353,TRANSFER,5072392.7,C813746583,82040.0,0.0,C2097468506,1897058.81,6969451.51,0,0,1M+,82040.0,True,0.0,True,True,True,4,High Risk
372,CASH_OUT,313949.76,C214813470,29766.0,0.0,C1836749468,0.0,313949.76,0,0,100K-1M,29766.0,True,0.0,True,True,False,3,High Risk
42,CASH_OUT,190474.07,C1964004947,594.0,0.0,C6320946,0.0,190474.07,0,0,100K-1M,594.0,True,0.0,True,True,False,3,High Risk
257,TRANSFER,163456.76,C2017697371,0.0,0.0,C1596926843,734804.58,898261.34,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
695,TRANSFER,479927.94,C1560506003,0.0,0.0,C149531934,1044358.6,1524286.54,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
352,TRANSFER,304690.11,C1271277934,0.0,0.0,C1578071515,3614131.56,3918821.66,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
257,CASH_OUT,70515.41,C2081873968,0.0,0.0,C1958722311,5085820.9,5156336.31,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
404,CASH_OUT,615022.27,C1130130133,0.0,0.0,C298362641,4297463.79,4912486.07,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
17,CASH_OUT,387717.84,C827704203,43818.0,0.0,C1210489031,0.0,387717.84,0,0,100K-1M,43818.0,True,0.0,True,True,False,3,High Risk
187,CASH_OUT,154578.17,C1237570674,0.0,0.0,C1482644829,933135.38,1087713.56,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
514,CASH_OUT,47728.49,C1936002428,314898.57,267170.08,C1513949339,671507.99,719236.48,0,0,10K-100K,47728.48999999999,False,0.0,True,True,False,2,Medium Risk
373,CASH_OUT,256741.96,C468103263,22223.0,0.0,C2112958625,103687.39,360429.35,0,0,100K-1M,22223.0,True,0.0,True,True,False,3,High Risk
187,CASH_OUT,204248.62,C916801065,141001.0,0.0,C1502164677,31368.0,0.0,0,0,100K-1M,141001.0,True,0.0,True,True,False,3,High Risk
185,TRANSFER,1536327.84,C245999989,0.0,0.0,C1394905270,2351294.81,3887622.65,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
281,TRANSFER,342342.67,C1336314882,2487.48,0.0,C1212273630,882727.34,1225070.01,0,0,100K-1M,2487.48,True,0.0,True,True,False,3,High Risk
40,CASH_OUT,239311.83,C1578149,161301.0,0.0,C1703466391,594561.98,1211467.79,0,0,100K-1M,161301.0,True,0.0,True,True,False,3,High Risk
281,CASH_OUT,166205.66,C1489479545,21309.0,0.0,C2113850786,4906202.08,5072407.74,0,0,100K-1M,21309.0,True,0.0,True,True,False,3,High Risk
16,CASH_OUT,55110.48,C453804549,0.0,0.0,C520430208,1203113.27,1542942.43,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
354,CASH_OUT,7575.17,C354076555,12087.0,4511.83,C733691893,0.0,7575.17,0,0,1K-10K,7575.17,False,0.0,True,True,False,2,Medium Risk
132,CASH_OUT,323576.22,C1994287605,483.0,0.0,C2023391825,1397958.75,2431661.6,0,0,100K-1M,483.0,True,0.0,True,True,False,3,High Risk
38,CASH_OUT,216291.31,C2008067078,0.0,0.0,C1491239100,3219845.25,3436136.57,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
9,CASH_OUT,536805.32,C782172707,0.0,0.0,C1684776894,669970.82,1206776.14,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
548,CASH_OUT,67005.49,C1160844483,20819.0,0.0,C1445650886,10618.68,77624.18,0,0,10K-100K,20819.0,True,0.0,True,True,False,3,High Risk
19,TRANSFER,1024984.04,C1901344567,39553.0,0.0,C1624817448,6352.83,1963294.02,0,0,1M+,39553.0,True,0.0,True,True,True,4,High Risk
42,CASH_OUT,235966.35,C896724763,69718.0,0.0,C1291353551,267880.67,503847.02,0,0,100K-1M,69718.0,True,0.0,True,True,False,3,High Risk
332,TRANSFER,356105.94,C394344903,19551.19,0.0,C999867750,4372774.2,4728880.14,0,0,100K-1M,19551.19,True,0.0,True,True,False,3,High Risk
326,CASH_OUT,77028.07,C1705169026,0.0,0.0,C1405698621,2685690.88,2762718.96,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
546,CASH_OUT,227172.06,C1868750094,398401.86,171229.8,C444687742,4114447.55,4341619.61,0,0,100K-1M,227172.06,False,0.0,True,True,False,2,Medium Risk
10,CASH_OUT,244541.93,C200515651,6341.0,0.0,C166361708,0.0,83702.75,0,0,100K-1M,6341.0,True,0.0,True,True,False,3,High Risk
137,CASH_OUT,356284.39,C457014173,0.0,0.0,C437198126,792908.49,1149192.88,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
281,TRANSFER,493951.89,C1407987036,102558.0,0.0,C1325125931,0.0,493951.89,0,0,100K-1M,102558.0,True,0.0,True,True,False,3,High Risk
36,CASH_OUT,228327.72,C442914676,0.0,0.0,C1966002811,2420192.34,2648520.06,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
398,TRANSFER,146611.3,C1698902408,0.0,0.0,C1205460548,970118.22,1116729.52,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
36,CASH_OUT,698666.48,C1435092318,0.0,0.0,C2039863486,1981362.67,2680029.15,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
375,CASH_OUT,58718.23,C204772218,11586.0,0.0,C1708352613,295123.55,353841.79,0,0,10K-100K,11586.0,True,0.0,True,True,False,3,High Risk
322,CASH_OUT,148.55,C80485831,35277.0,35128.45,C1135376264,187580.08,187728.64,0,0,100-1K,148.5500000000029,False,0.0,True,True,False,2,Medium Risk
330,CASH_OUT,214925.29,C2127824479,0.0,0.0,C877250645,366390.42,581315.71,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
206,CASH_OUT,286991.06,C505447873,153398.0,0.0,C85596850,2773414.63,3060405.7,0,0,100K-1M,153398.0,True,0.0,True,True,False,3,High Risk
352,TRANSFER,331899.8,C1274651727,0.0,0.0,C1056238598,2432620.94,2764520.74,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
544,CASH_OUT,40365.64,C209733968,0.0,0.0,C162860244,6785881.63,6826247.26,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
322,CASH_OUT,49535.4,C164557202,211845.0,162309.6,C2094419485,0.0,49535.4,0,0,10K-100K,49535.4,False,0.0,True,True,False,2,Medium Risk
394,CASH_OUT,12797.0,C1770883775,0.0,0.0,C1680057478,527075.83,539872.82,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
375,CASH_OUT,79240.85,C444324220,20365.0,0.0,C671185263,0.0,79240.85,0,0,10K-100K,20365.0,True,0.0,True,True,False,3,High Risk
184,CASH_OUT,2905.98,C1545586132,0.0,0.0,C1099236110,126102.46,129008.44,0,0,1K-10K,0.0,True,0.0,True,True,False,3,High Risk
131,CASH_OUT,350030.92,C550957979,192878.0,0.0,C630410235,246458.73,596489.65,0,0,100K-1M,192878.0,True,0.0,True,True,False,3,High Risk
398,CASH_OUT,152212.97,C1554359622,271084.0,118871.03,C668131616,442418.54,594631.51,0,0,100K-1M,152212.97,False,0.0,True,True,False,2,Medium Risk
33,CASH_OUT,417631.18,C334428530,6681.53,0.0,C1345301000,644488.63,1062119.81,0,0,100K-1M,6681.53,True,0.0,True,True,False,3,High Risk
182,CASH_OUT,217025.31,C651800517,0.0,0.0,C1809336331,477527.74,1046079.12,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
180,CASH_OUT,151085.13,C564327327,0.0,0.0,C740834043,2809397.89,2960483.02,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
38,CASH_OUT,48958.37,C1844123514,0.0,0.0,C1922170662,827562.16,876520.52,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
212,TRANSFER,88364.21,C1282952168,0.0,0.0,C811779212,1353822.43,1442186.64,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
253,TRANSFER,1211689.58,C870917537,117241.0,0.0,C1023881175,4686696.41,5898386.0,0,0,1M+,117241.0,True,0.0,True,True,True,4,High Risk
163,CASH_OUT,297057.79,C1369846352,0.0,0.0,C1798767684,6647393.13,6944450.92,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
526,CASH_OUT,221268.09,C23738584,0.0,0.0,C486750945,7777538.25,7998806.34,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
227,CASH_OUT,308124.96,C1582614804,2978.0,0.0,C593667969,193789.01,501913.97,0,0,100K-1M,2978.0,True,0.0,True,True,False,3,High Risk
41,CASH_OUT,388952.69,C406548689,1185.0,0.0,C986263049,0.0,388952.69,0,0,100K-1M,1185.0,True,0.0,True,True,False,3,High Risk
346,CASH_OUT,41183.1,C1648163375,13728.0,0.0,C621470510,627156.71,668339.81,0,0,10K-100K,13728.0,True,0.0,True,True,False,3,High Risk
301,CASH_OUT,217174.39,C970860877,0.0,0.0,C101973843,370585.53,587759.93,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
402,CASH_OUT,118417.81,C1596492634,0.0,0.0,C658231134,649681.07,768098.88,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
283,TRANSFER,474168.53,C686216096,0.0,0.0,C1060965930,1489872.27,1964040.81,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
161,CASH_OUT,54081.55,C545488733,0.0,0.0,C1908184726,419570.05,473651.6,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
43,TRANSFER,82420.9,C625452666,0.0,0.0,C521208205,850327.71,932748.61,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
44,TRANSFER,1048993.87,C887593831,0.0,0.0,C164906013,2409091.01,3917399.88,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
282,CASH_OUT,79048.91,C303172416,0.0,0.0,C306875576,234190.11,313239.01,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
349,CASH_OUT,134701.08,C1670058397,0.0,0.0,C1936097003,1896004.86,2030705.94,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
138,CASH_OUT,165910.05,C228817633,50148.0,0.0,C361114982,0.0,165910.05,0,0,100K-1M,50148.0,True,0.0,True,True,False,3,High Risk
357,CASH_OUT,163880.97,C1622227940,0.0,0.0,C1926905323,215784.83,379665.8,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
322,CASH_OUT,360853.1,C370539334,116402.0,0.0,C1710482814,39755.26,400608.36,0,0,100K-1M,116402.0,True,0.0,True,True,False,3,High Risk
43,CASH_OUT,37748.92,C1525003545,0.0,0.0,C1034993462,967828.72,1005577.64,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
321,TRANSFER,13911701.66,C41116549,0.0,0.0,C594599017,17726309.6,31638011.26,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
36,CASH_OUT,86010.92,C84758401,0.0,0.0,C1514316001,2834160.24,2920171.16,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
155,CASH_OUT,105898.76,C382747762,8745.0,0.0,C72508193,26401.66,132300.43,0,0,100K-1M,8745.0,True,0.0,True,True,False,3,High Risk
22,TRANSFER,98488.63,C1402520952,0.0,0.0,C705073130,1403330.6,1501819.23,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
257,CASH_OUT,260111.53,C708761400,0.0,0.0,C1067478228,568527.75,828639.28,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
164,CASH_OUT,9713.3,C857478506,11732.0,2018.7,C1560109704,106700.12,116413.42,0,0,1K-10K,9713.3,False,0.0,True,True,False,2,Medium Risk
259,CASH_OUT,218426.02,C289174898,11375.0,0.0,C623563212,1145642.73,1364068.75,0,0,100K-1M,11375.0,True,0.0,True,True,False,3,High Risk
44,CASH_OUT,96556.17,C256176892,11073.0,0.0,C1049103820,0.0,96556.17,0,0,10K-100K,11073.0,True,0.0,True,True,False,3,High Risk
371,CASH_OUT,212687.57,C1755106667,38076.05,0.0,C1714871508,1296789.21,1509476.79,0,0,100K-1M,38076.05,True,0.0,True,True,False,3,High Risk
40,CASH_OUT,62730.19,C1278784195,0.0,0.0,C157602025,1768101.81,1830832.0,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
370,CASH_OUT,204292.54,C790789507,0.0,0.0,C1751696716,6917514.55,7121807.08,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
250,CASH_OUT,246520.53,C1586804179,13769.0,0.0,C1203237364,239922.32,486442.85,0,0,100K-1M,13769.0,True,0.0,True,True,False,3,High Risk
303,CASH_OUT,276437.64,C1337261159,185.0,0.0,C420583734,250432.06,526869.71,0,0,100K-1M,185.0,True,0.0,True,True,False,3,High Risk
236,CASH_OUT,50788.8,C1734084850,0.0,0.0,C719801489,1795012.71,1845801.5,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
252,CASH_OUT,62308.92,C1689773194,0.0,0.0,C955614225,993091.49,1055400.41,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
44,CASH_OUT,463674.44,C985053263,0.0,0.0,C1230865383,842265.11,1305939.55,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
17,CASH_OUT,104018.24,C844367463,0.0,0.0,C1060758741,2395933.21,3984221.64,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
710,CASH_OUT,58000.15,C1981410650,3221.0,0.0,C1308271585,0.0,58000.15,0,0,10K-100K,3221.0,True,0.0,True,True,False,3,High Risk
38,CASH_OUT,98076.15,C648444647,0.0,0.0,C1018772894,1317493.17,1415569.32,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
19,TRANSFER,1693299.1,C66466311,0.0,0.0,C1871196571,3819407.44,5512706.54,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
278,CASH_OUT,36036.88,C1364992271,0.0,0.0,C2001519185,413904.46,449941.34,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
204,CASH_OUT,52146.73,C2029634034,0.0,0.0,C1646054179,1167207.33,1219354.05,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
253,CASH_OUT,190697.15,C1984791433,19876.0,0.0,C1708985915,314416.27,505113.42,0,0,100K-1M,19876.0,True,0.0,True,True,False,3,High Risk
256,CASH_OUT,434524.79,C1281549154,0.0,0.0,C1031395144,858170.45,1292695.24,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
230,CASH_OUT,233327.16,C1179249880,6170.0,0.0,C187006211,1401435.03,1634762.19,0,0,100K-1M,6170.0,True,0.0,True,True,False,3,High Risk
178,TRANSFER,2537773.02,C1351663874,14852.0,0.0,C659192572,56496.11,2594269.13,0,0,1M+,14852.0,True,0.0,True,True,True,4,High Risk
377,CASH_OUT,159784.36,C1447993746,0.0,0.0,C670799285,814478.35,974262.71,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
382,TRANSFER,2591076.41,C1537491556,0.0,0.0,C382157823,14966169.95,17557246.36,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
302,CASH_OUT,220415.3,C482856694,385505.0,165089.7,C1015080542,47422.58,267837.88,0,0,100K-1M,220415.3,False,0.0,True,True,False,2,Medium Risk
331,TRANSFER,2731764.99,C423778662,0.0,0.0,C529308107,6663226.48,9394991.48,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
326,CASH_OUT,90465.57,C288155087,32281.0,0.0,C411183184,0.0,90465.57,0,0,10K-100K,32281.0,True,0.0,True,True,False,3,High Risk
370,CASH_OUT,122453.09,C461655100,0.0,0.0,C1217261737,3222937.91,3345391.0,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
372,CASH_OUT,173202.44,C1282729579,0.0,0.0,C624403409,530276.01,703478.45,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
328,CASH_OUT,262256.11,C287018686,12213.0,0.0,C1833324626,391683.14,653939.24,0,0,100K-1M,12213.0,True,0.0,True,True,False,3,High Risk
133,CASH_OUT,158059.51,C1884154323,52089.0,0.0,C1790324512,0.0,158059.51,0,0,100K-1M,52089.0,True,0.0,True,True,False,3,High Risk
235,TRANSFER,1043184.48,C1367301509,0.0,0.0,C1113619332,2192259.6,3235444.08,0,0,1M+,0.0,True,0.0,True,True,True,4,High Risk
228,CASH_OUT,191795.35,C1511710378,19640.0,0.0,C1149218698,183792.5,375587.85,0,0,100K-1M,19640.0,True,0.0,True,True,False,3,High Risk
20,CASH_OUT,104626.78,C657791679,0.0,0.0,C865761770,238970.36,368177.31,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
206,CASH_OUT,90640.37,C507762797,0.0,0.0,C389700640,437136.93,527777.3,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
16,CASH_OUT,128139.46,C484258411,61093.0,0.0,C1119978813,269792.3,642177.67,0,0,100K-1M,61093.0,True,0.0,True,True,False,3,High Risk
183,CASH_OUT,257035.9,C28144994,0.0,0.0,C1446324601,1509259.49,1766295.39,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
356,CASH_OUT,138321.93,C1195204364,0.0,0.0,C1610990069,573645.1,711967.04,0,0,100K-1M,0.0,True,0.0,True,True,False,3,High Risk
186,CASH_OUT,1274.0,C1056237185,0.0,0.0,C1293405828,468382.73,469656.73,0,0,1K-10K,0.0,True,0.0,True,True,False,3,High Risk
235,TRANSFER,783207.98,C1723677400,0.0,0.0,C2006539591,1747748.95,2530956.93,0,0,100K-1M,0.0,True,0.0,True,True,True,4,High Risk
18,CASH_OUT,25547.19,C163887734,0.0,0.0,C1089871432,257229.35,19994.97,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
308,CASH_OUT,37508.5,C983608996,0.0,0.0,C474499719,40718.34,78226.83,0,0,10K-100K,0.0,True,0.0,True,True,False,3,High Risk
400,CASH_OUT,103000.19,C320766796,179903.0,76902.81,C1327124572,0.0,103000.19,0,0,100K-1M,103000.19,False,0.0,True,True,False,2,Medium Risk
23,CASH_OUT,13535.62,C1295222635,11390.0,0.0,C2087294726,361452.09,374987.7,0,0,10K-100K,11390.0,True,0.0,True,True,False,3,High Risk
